,alpha,beta,pheromone_residual_coefficient,best_cost_found,update_count,lowest_cost_update_count,lowest_costs_found,best_solution_found,time_s,avg_costs_found,best_costs_found
0,0.2,1.5,0.2,3909.4200402348306,100,3,"[4384.974763531635, 4119.158121179113, 3909.4200402348306, 4296.2208749902975]","[12, 5, 6, 28, 4, 3, 1, 33, 29, 20, 34, 8, 25, 9, 38, 37, 14, 10, 36, 22, 35, 13, 11, 7, 23, 31, 32, 17, 21, 2, 18, 19, 27, 30, 0, 24, 26, 16, 15]",2.7651243209838867,"[5146.532417382313, 4972.009124633425, 4995.117071104595, 5086.410040615563, 4934.822979216162, 4868.646232047095, 4914.603170810582, 4778.378282256502, 5024.059017309066, 4759.737958031733, 4975.490104840876, 4916.880878514241, 4868.315505263182, 4738.619414449426, 4650.467441462168, 4755.390280394587, 4719.521555657231, 4713.385917487404, 4940.444800461772, 4868.265534993073, 4762.4014630999745, 4707.406725339763, 4622.812086957078, 4830.204288610732, 4882.846772982821, 4784.0336387046555, 4789.4600199864235, 4770.358875563452, 4753.148162566966, 4821.7994811241715, 4671.616735824689, 4829.2565900058935, 4834.110927164041, 4603.864699422198, 4628.229429833635, 4681.523228442841, 4833.9751168195, 4826.500859595708, 4659.736447857947, 4766.0955815503485, 4748.119662677588, 4763.055187177947, 4748.633292365879, 4542.896029724117, 4808.361746704342, 4770.414161767333, 4855.222060597816, 4788.183261403398, 4750.401118008665, 4706.757313608707, 4752.805404115869, 4665.477036180443, 4650.427935070722, 4728.405036918861, 4670.427682704422, 4601.699513086754, 4752.949882576498, 4710.140659149093, 4879.532411151396, 4736.054857116621, 4709.297084975462, 4829.517548820755, 4712.398553200341, 4796.422893558527, 4640.965287974376, 4740.319993491819, 4801.5399067294, 4629.143910980892, 4856.7752885136815, 4670.607139662069, 4705.792823478047, 4614.097825478507, 4627.787406013334, 4831.516546071904, 4592.695670442883, 4864.29559268419, 4830.597341523655, 4774.9712586467695, 4693.928788316837, 4858.32645748415, 4563.300994345631, 5017.38035598615, 4844.946582331935, 4657.765209820715, 4671.641566141733, 4750.689274364428, 4890.8553204309155, 4892.6158369764535, 4740.682366714514, 4773.889572867322, 5035.3660336045195, 4671.211774732276, 4629.916731671872, 4742.292981334085, 4803.973974985673, 4792.042385747261, 4754.603982118039, 4844.623845658754, 4772.799211556189, 5052.823418453146]","[4384.974763531635, 4384.974763531635, 4384.974763531635, 4384.974763531635, 4384.974763531635, 4384.974763531635, 4384.974763531635, 4384.974763531635, 4384.974763531635, 4296.2208749902975, 4296.2208749902975, 4296.2208749902975, 4296.2208749902975, 4296.2208749902975, 4119.158121179113, 4119.158121179113, 4119.158121179113, 4119.158121179113, 4119.158121179113, 4119.158121179113, 4119.158121179113, 4119.158121179113, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306, 3909.4200402348306]"
1,0.2,1.5,0.4,3918.228771636359,100,5,"[4097.013479076499, 4809.804657138401, 4234.479079197972, 3918.228771636359, 4470.282672332196, 4280.8167637700935]","[23, 7, 2, 21, 17, 34, 8, 9, 32, 31, 18, 19, 27, 13, 35, 22, 11, 37, 14, 10, 24, 26, 16, 0, 30, 38, 6, 3, 4, 1, 33, 20, 29, 25, 28, 12, 15, 5, 36]",2.781787633895874,"[5284.273985315804, 5244.909551684132, 4997.761839090564, 4911.833739745163, 5025.689892790795, 5070.036371899656, 5078.231050795398, 4905.2449723891095, 4797.047788297647, 4750.186011607688, 4818.395581880729, 5093.49954958681, 4871.881874372626, 4969.2235567827265, 4698.13319489786, 4826.284985437138, 4828.133315770641, 4849.253891790418, 4961.194414315161, 4926.584749250973, 4935.287082264761, 4834.53356292992, 4777.558221616669, 4816.08787575082, 4908.5931114356035, 4906.968643376693, 4762.505685570225, 4941.532322636116, 4693.716731355255, 4773.338033710343, 5016.48976835584, 4752.093438213204, 4853.776914398489, 4816.07494770218, 4630.3903664818845, 4737.813616230194, 4802.069868655277, 4656.8317120451375, 4773.751788094973, 4786.263364726875, 4657.329576533635, 4846.929430696909, 4780.962181313042, 4737.6443918396335, 4754.754847876704, 4787.9121116558645, 4852.303677793516, 4878.792319236172, 4723.822385387241, 4816.463033606253, 4816.951983548859, 4811.004279540721, 4838.268823118001, 4819.022712241725, 4817.976274301258, 4824.435368016248, 4750.730996987086, 4912.748777399261, 4978.874939876597, 4808.312550473251, 4795.39804668091, 4734.386698544898, 4619.752655743266, 4915.7733109043, 4710.696745820612, 4895.908695416739, 4771.821514159231, 4768.718649403929, 4866.195257033046, 4710.9020507896, 4955.455898238217, 4725.388122233997, 4784.821702694283, 4793.747350762738, 4687.044586558708, 4721.527619469331, 4662.420472320859, 4842.4969402395245, 4963.307861086084, 4726.088807532921, 4809.902590124158, 4764.716168186215, 4893.260712750283, 4721.869854417212, 4689.08226110614, 4854.902830336891, 4626.5590523241335, 4650.736970464552, 5003.685575439149, 4823.751120980405, 4798.351619778319, 4856.561297783566, 4747.637081629863, 4825.813207336461, 4814.704675648711, 4773.686297239264, 4841.704432446863, 4765.5437285348535, 4981.48002714649, 4866.397596481919]","[4809.804657138401, 4809.804657138401, 4470.282672332196, 4470.282672332196, 4470.282672332196, 4470.282672332196, 4280.8167637700935, 4280.8167637700935, 4280.8167637700935, 4280.8167637700935, 4280.8167637700935, 4280.8167637700935, 4280.8167637700935, 4280.8167637700935, 4280.8167637700935, 4234.479079197972, 4234.479079197972, 4234.479079197972, 4234.479079197972, 4234.479079197972, 4097.013479076499, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359, 3918.228771636359]"
2,0.2,1.5,0.6,4025.7832859090195,100,6,"[4130.072856875521, 4323.874759626716, 4197.314195745766, 4208.782525562715, 4025.7832859090195, 4186.758238306771, 4380.152069875157]","[15, 12, 25, 8, 29, 20, 34, 33, 1, 4, 3, 6, 28, 5, 16, 26, 24, 0, 30, 14, 37, 7, 23, 9, 32, 31, 17, 21, 2, 19, 18, 27, 35, 13, 11, 36, 10, 22, 38]",2.751239776611328,"[5047.741064409928, 5240.674743506757, 5071.193371708716, 5118.563993085029, 5028.253691627547, 5077.747896858342, 5008.46075544181, 4937.772686215432, 5068.64745993653, 4849.434907334593, 5082.751280724444, 5012.58738568674, 5010.567497396436, 5038.647269094063, 4956.625229274503, 4908.415631468613, 4883.418291985135, 4769.188158364188, 4998.516948499708, 5065.940120708603, 4910.459201443913, 5066.972942218088, 4783.290406033459, 4793.952973369013, 4876.739002358882, 4772.201960427602, 4802.053494446992, 4793.094482359541, 4920.706503178005, 4901.704644039741, 4808.9098319043405, 4921.58254549787, 4906.42245485421, 4985.007921508651, 4847.114087328147, 4890.9765518543145, 4879.130602180279, 4976.3453320345125, 4879.519555669622, 4880.4883777166815, 4711.912451041333, 4771.170652461021, 4754.099330465373, 5039.994974986048, 4832.877196278538, 4954.560974947018, 4820.573133164608, 4763.052382680945, 4824.098181313648, 4840.52762811652, 5158.883618509436, 4848.676681743369, 4914.7469061844495, 4788.567406918381, 4997.910921294895, 4982.16010057576, 4870.061517187083, 4903.3327381648, 4706.959540930337, 4964.548134112336, 4993.856167478043, 4914.932337597289, 5040.7109323237755, 4997.870417514215, 5029.991967973344, 4973.859176851111, 4898.121959264274, 4666.998339464283, 4886.699696602116, 4779.206094631944, 4830.038219585603, 4921.8077207991355, 4979.390519340236, 4962.881558155523, 4812.20089257198, 4942.727434013067, 4839.668838184097, 4876.452222881533, 4888.730378962866, 4719.017246150424, 4888.842496193497, 4701.947208219231, 4866.1785949328205, 4554.120038783681, 4819.897220118064, 4941.929164856435, 4696.03010175035, 4753.803670371048, 4849.822250744897, 4950.028388895225, 4843.617526574427, 4809.200690779574, 4854.50467073891, 4785.515545590819, 4704.435563596766, 5003.45307587657, 4981.13888201499, 4802.037425964757, 4869.954973850903, 4751.429399263523]","[4380.152069875157, 4380.152069875157, 4380.152069875157, 4380.152069875157, 4380.152069875157, 4380.152069875157, 4323.874759626716, 4208.782525562715, 4208.782525562715, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4197.314195745766, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4186.758238306771, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4130.072856875521, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195, 4025.7832859090195]"
3,0.2,1.5,0.8,3888.6191245897926,100,9,"[4162.619958797328, 4101.504790359522, 4326.339686560638, 4590.504980226503, 4143.820133154967, 3888.6191245897926, 4727.136868621997, 4249.859979415876, 4442.359754034016, 4540.748957978798]","[32, 31, 18, 7, 11, 37, 23, 9, 8, 25, 6, 28, 12, 0, 24, 26, 16, 15, 5, 4, 1, 33, 3, 29, 20, 34, 17, 21, 2, 27, 13, 35, 22, 36, 10, 14, 30, 38, 19]",2.779813528060913,"[5066.387659702635, 5173.930001131763, 5057.593560645073, 5108.340269201801, 4884.159055574316, 5120.498713663427, 5041.594014830147, 5146.835289093122, 4890.371099437667, 5142.691763942656, 5090.9048992649205, 4995.452264756173, 4816.592698498057, 4942.721672360899, 4900.6769640160055, 4982.358490778456, 4965.025047767469, 4983.472721007992, 5285.295837929616, 4975.778755071896, 5159.858401473133, 4933.5071071983175, 4815.943348917126, 4988.887939706039, 4811.392026471758, 4910.910763011576, 4875.046152528228, 4992.530301366389, 4813.521297105871, 4918.87716141191, 4906.773143072018, 4870.3598615825595, 4766.17156450149, 5171.537002798348, 4842.836113698315, 4955.984710527957, 4905.020156495815, 4834.337168879468, 5016.7883315800755, 5046.4280878256, 5019.47365114738, 4826.677980427702, 4898.091279056933, 5038.618836270509, 4833.9668498702895, 5100.271943662998, 4821.584438957598, 4873.018856022727, 4978.107708473258, 5009.677224556011, 4788.702914179583, 4869.465182028174, 5059.830747578362, 5058.267782591372, 4852.29898199466, 4982.719130874766, 4893.538266604233, 4987.529402280329, 4783.96387407658, 4896.518332006114, 5155.68171178004, 4897.62095700696, 4916.420410816112, 4856.410792736922, 4855.611130957635, 4918.856994268537, 5128.825193945365, 4980.327286302242, 4997.581869988235, 4873.69426957049, 4732.04251863704, 4869.214468055709, 4794.087848942643, 4702.574120219281, 4963.707500815728, 4947.26928853852, 4870.111554609119, 5098.939324180656, 4953.044129438687, 4890.727969933546, 4834.870864972224, 4938.348822836532, 4980.284208863747, 4987.520108464732, 4914.87914723408, 4932.772604422182, 4932.3206954262305, 4959.055157085901, 4813.675589985598, 4917.961603926228, 4994.244992532089, 4914.069324126958, 4912.039520638761, 4911.347686800307, 4732.231713495711, 4930.829076399141, 4881.165771956225, 4965.893628825601, 4835.934771924678, 4944.241652441933]","[4727.136868621997, 4590.504980226503, 4540.748957978798, 4442.359754034016, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4326.339686560638, 4249.859979415876, 4249.859979415876, 4162.619958797328, 4162.619958797328, 4162.619958797328, 4162.619958797328, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4143.820133154967, 4101.504790359522, 4101.504790359522, 4101.504790359522, 4101.504790359522, 4101.504790359522, 4101.504790359522, 4101.504790359522, 4101.504790359522, 4101.504790359522, 4101.504790359522, 4101.504790359522, 4101.504790359522, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926, 3888.6191245897926]"
4,0.2,2.0,0.2,3822.2806132965225,100,9,"[4034.1302029334915, 4259.373722191173, 4197.658807096675, 3976.6615595055655, 4238.988028364344, 4366.372343576356, 3822.2806132965225, 3871.9099654628376, 4021.0468828178086, 4031.346704369364]","[32, 17, 21, 2, 19, 18, 7, 11, 13, 35, 27, 22, 36, 10, 14, 37, 23, 9, 25, 8, 29, 20, 34, 33, 1, 4, 3, 6, 28, 12, 30, 38, 0, 16, 26, 24, 15, 5, 31]",2.783686637878418,"[4957.725922159276, 4890.599164226986, 4906.9842609501675, 4836.752291440824, 4633.622042374709, 4627.714870848064, 4598.079095695788, 4813.255267322231, 4685.8097380983045, 4696.272610669109, 4796.986403917979, 4691.351992874176, 4727.695169370382, 4645.531747568449, 4656.65947883045, 4774.105402138843, 4666.386632497648, 4839.551171696791, 4664.828944450561, 4683.032862042773, 4685.1269976145995, 4646.095501980951, 4779.693965489631, 4770.7861868995915, 4790.138418415472, 4700.975262611401, 4599.5283516338895, 4681.009121356862, 4649.399859052101, 4605.25126103339, 4535.275630345894, 4663.483695112737, 4516.030132517402, 4577.76137727388, 4574.849210485831, 4449.712109187064, 4616.046989793728, 4645.35290999639, 4669.5955557160105, 4603.024014890832, 4656.507787454221, 4638.792953963353, 4559.169107122036, 4611.463443249576, 4642.1656877567075, 4694.979312230445, 4572.748118164559, 4702.584887106916, 4745.413039043799, 4614.638611646517, 4653.01597675141, 4676.594308008762, 4695.469475385892, 4749.470068434038, 4576.375816112117, 4768.673559943509, 4469.753701154518, 4673.397452403028, 4566.574397830193, 4653.981556807284, 4568.130591812243, 4741.984800905381, 4635.623932082738, 4595.7521127380705, 4517.8997290131965, 4478.148003442879, 4650.87288961583, 4562.991010093487, 4539.102206005899, 4617.696430582028, 4664.156277075858, 4772.3539678625375, 4769.554106979086, 4557.322035665957, 4615.805524442334, 4483.750590718393, 4432.094861496516, 4627.633799615293, 4445.442460418245, 4660.3691029268675, 4578.050574488645, 4497.471343827084, 4831.2091069390835, 4681.126291896508, 4773.799577072612, 4600.4340965147, 4574.138624009074, 4615.210683278104, 4741.700365118674, 4591.4330414063925, 4565.68671057447, 4708.74012744974, 4681.380640416593, 4705.053239406954, 4777.133342940499, 4714.811379168975, 4722.030627514729, 4761.809211759021, 4713.728246434879, 4477.7500519516725]","[4366.372343576356, 4366.372343576356, 4259.373722191173, 4259.373722191173, 4259.373722191173, 4238.988028364344, 4197.658807096675, 4197.658807096675, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4034.1302029334915, 4031.346704369364, 4031.346704369364, 4031.346704369364, 4031.346704369364, 4031.346704369364, 4021.0468828178086, 4021.0468828178086, 4021.0468828178086, 4021.0468828178086, 4021.0468828178086, 4021.0468828178086, 4021.0468828178086, 3976.6615595055655, 3976.6615595055655, 3976.6615595055655, 3976.6615595055655, 3871.9099654628376, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225, 3822.2806132965225]"
5,0.2,2.0,0.4,3944.860430412925,100,3,"[4056.2897669156546, 4322.797423924744, 3944.860430412925, 4127.758146147581]","[1, 4, 3, 6, 25, 38, 30, 12, 15, 5, 28, 0, 26, 16, 24, 14, 10, 36, 22, 13, 11, 35, 27, 19, 18, 7, 23, 9, 37, 32, 31, 2, 21, 17, 34, 8, 29, 20, 33]",2.7600269317626953,"[5135.689573228125, 5031.844340377898, 4921.842653238619, 5011.339254656114, 4824.924042905413, 4880.099690689684, 4772.39157803825, 4926.660374961541, 4765.223166484031, 4732.052865471534, 4807.974915206306, 4715.66780429394, 4775.793247767448, 4643.587615141199, 4784.428397611446, 4860.591700904922, 4678.977523006965, 4795.299553395681, 4730.098057490007, 4714.559870633388, 4750.72066568267, 4774.787556366863, 4942.52371634649, 4716.971214594994, 4769.961471360016, 4797.683414256906, 4761.07288627146, 4733.109451801252, 4747.277762261008, 4738.2687928501555, 4809.601846370888, 4908.966505502927, 4670.397873519877, 4758.508488561976, 4589.803583911433, 4622.969039392977, 4623.82953048479, 4812.193665406957, 4743.308937645934, 4777.332427951455, 4741.033076807661, 4825.1703151804295, 4692.320068470608, 4725.314241213311, 4710.660969336148, 4731.451788421814, 4543.774687740286, 4708.166597014994, 4718.408736865551, 4674.520930865537, 4663.727191203306, 4787.326435283173, 4912.130462397972, 4773.495547908588, 4695.461727626062, 4877.093488431347, 4738.648425565056, 4866.948016688356, 4774.152721311421, 4807.212816564317, 4747.942326021285, 4648.2549372470785, 4840.884747376974, 4741.173315243244, 4849.255693671859, 4822.354256303983, 4871.905801453059, 4695.24171545076, 4754.4802317790845, 4856.962109535158, 4724.921914892503, 4780.2986722976075, 4708.521004348852, 4585.210920615713, 4926.338018299502, 4770.361778596941, 4580.943798205988, 4783.502525364032, 4794.214072325817, 4629.510851058911, 4795.093566442755, 4743.473797620252, 4715.093338446533, 4620.843187536021, 4685.547650459824, 4673.274302878388, 4832.2009586208, 4800.360630805951, 4826.291169581445, 4725.594182284613, 4612.231549419698, 4758.610260924741, 4655.816601474979, 4756.2754770628435, 4640.075337520024, 4766.288031518277, 4766.230204096975, 4688.565658033651, 4643.95372527204, 4828.167136963473]","[4322.797423924744, 4322.797423924744, 4322.797423924744, 4322.797423924744, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4127.758146147581, 4056.2897669156546, 4056.2897669156546, 4056.2897669156546, 4056.2897669156546, 4056.2897669156546, 4056.2897669156546, 4056.2897669156546, 4056.2897669156546, 4056.2897669156546, 4056.2897669156546, 4056.2897669156546, 4056.2897669156546, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925, 3944.860430412925]"
